File_Name,Transcription,Ground_Truth,WER,Different_Words
4446-2273-0023.flac,THE STRANGE WOMAN AND HER PASSIONATE SENTENCE THAT RANG OUT SO SHARPLY HAD FRIGHTENED THEM BOTH,THE STRANGE WOMAN AND HER PASSIONATE SENTENCE THAT RANG OUT SO SHARPLY HAD FRIGHTENED THEM BOTH,0.0,
4446-2273-0024.flac,PARTLY STARTED WHEN HILDA RANG THE LITTLE BELL BESIDE HER DEAR ME WHY DID YOU DO THAT,BARTLEY STARTED WHEN HILDA RANG THE LITTLE BELL BESIDE HER DEAR ME WHY DID YOU DO THAT,0.058823529411764705,PARTLY BARTLEY
4446-2273-0025.flac,IT WAS VERY JOLLY HE MURMURED LAZILY AS MARIE CAME IN TO TAKE AWAY THE COFFEE,IT WAS VERY JOLLY HE MURMURED LAZILY AS MARIE CAME IN TO TAKE AWAY THE COFFEE,0.0,
4446-2273-0026.flac,HAVE I TOLD YOU ABOUT MY NEW PLAY,HAVE I TOLD YOU ABOUT MY NEW PLAY,0.0,
4446-2273-0027.flac,WHEN SHE FINISHED ALEXANDER SHOOK HIMSELF OUT OF A REVERIE,WHEN SHE FINISHED ALEXANDER SHOOK HIMSELF OUT OF A REVERIE,0.0,
4446-2273-0028.flac,NONSENSE OF COURSE I CANT REALLY SING EXCEPT THE WAY MY MOTHER AND GRANDMOTHER DID BEFORE ME,NONSENSE OF COURSE I CANT REALLY SING EXCEPT THE WAY MY MOTHER AND GRANDMOTHER DID BEFORE ME,0.0,
4446-2273-0029.flac,ITS REALLY TOO WARM IN THIS ROOM TO SING DONT YOU FEEL IT,ITS REALLY TOO WARM IN THIS ROOM TO SING DONT YOU FEEL IT,0.0,
4446-2273-0030.flac,ALEXANDER WENT OVER AND OPENED THE WINDOW FOR HER,ALEXANDER WENT OVER AND OPENED THE WINDOW FOR HER,0.0,
4446-2273-0031.flac,THERE JUST IN FRONT,THERE JUST IN FRONT,0.0,
4446-2273-0032.flac,HE STOOD A LITTLE BEHIND HER AND TRIED TO STEADY HIMSELF AS HE SAID ITS SOFT AND MISTY SEE HOW WHITE THE STARS ARE,HE STOOD A LITTLE BEHIND HER AND TRIED TO STEADY HIMSELF AS HE SAID ITS SOFT AND MISTY SEE HOW WHITE THE STARS ARE,0.0,
4446-2273-0033.flac,FOR A LONG TIME YOU EITHER HILT A NOR BARTLEY SPOKE,FOR A LONG TIME NEITHER HILDA NOR BARTLEY SPOKE,0.4444444444444444,EITHER HILT HILDA NEITHER YOU
4446-2273-0034.flac,HE FELT A TRAUMA RUN THROUGH THE SLENDER YELLOW FIGURE IN FRONT OF HIM,HE FELT A TREMOR RUN THROUGH THE SLENDER YELLOW FIGURE IN FRONT OF HIM,0.07142857142857142,TRAUMA TREMOR
4446-2273-0035.flac,BARTLEY LEANED OVER HER SHOULDER WITHOUT TOUCHING HER AND WHISPERED IN HER EAR YOU ARE GIVING ME A CHANCE YES,BARTLEY LEANED OVER HER SHOULDER WITHOUT TOUCHING HER AND WHISPERED IN HER EAR YOU ARE GIVING ME A CHANCE YES,0.0,
4446-2273-0036.flac,ALEXANDER CLENCHED THE TWO HANDS AT HIS SIDES,ALEXANDER UNCLENCHED THE TWO HANDS AT HIS SIDES,0.125,CLENCHED UNCLENCHED
4446-2275-0000.flac,THE STOPPED QUEENS TOWN THE TEDIOUS PASSAGE OF THE MERCY WERE THINGS THAT HE NOTED DIMLY THROUGH HIS GROWING IMPATIENCE,THE STOP AT QUEENSTOWN THE TEDIOUS PASSAGE UP THE MERSEY WERE THINGS THAT HE NOTED DIMLY THROUGH HIS GROWING IMPATIENCE,0.25,QUEENSTOWN OF STOPPED AT QUEENS MERCY STOP TOWN MERSEY UP
4446-2275-0001.flac,SHE BLUSHED AND SMILED AND FUMBLED HIS CARD IN HER CONFUSION BEFORE SHE RAN UPSTAIRS,SHE BLUSHED AND SMILED AND FUMBLED HIS CARD IN HER CONFUSION BEFORE SHE RAN UPSTAIRS,0.0,
4446-2275-0002.flac,ALEXANDER PACED UP AND DOWN THE HALLWAY BUTNING AND UNBUTNING HIS OVERCOAT UNTIL SHE RETURNED AND TOOK HIM UP TO HILDAS LIVING ROOM,ALEXANDER PACED UP AND DOWN THE HALLWAY BUTTONING AND UNBUTTONING HIS OVERCOAT UNTIL SHE RETURNED AND TOOK HIM UP TO HILDAS LIVING ROOM,0.08695652173913043,BUTTONING BUTNING UNBUTNING UNBUTTONING
4446-2275-0003.flac,THE ROOM WAS EMPTY WHEN HE ENTERED,THE ROOM WAS EMPTY WHEN HE ENTERED,0.0,
4446-2275-0004.flac,ALEXANDER DID NOT SIT DOWN,ALEXANDER DID NOT SIT DOWN,0.0,
4446-2275-0005.flac,I FELT IT IN MY BONES WHEN I WOKE THIS MORNING THAT SOMETHING SPLENDID WAS GOING TO TURN UP,I FELT IT IN MY BONES WHEN I WOKE THIS MORNING THAT SOMETHING SPLENDID WAS GOING TO TURN UP,0.0,
4446-2275-0006.flac,I THOUGHT IT MIGHT BE SISTERKATER BECAUSE IN MIKE WOULD BE HAPPENING ALONG,I THOUGHT IT MIGHT BE SISTER KATE OR COUSIN MIKE WOULD BE HAPPENING ALONG,0.2857142857142857,OR SISTERKATER KATE IN SISTER COUSIN BECAUSE
4446-2275-0007.flac,SHE PUSHED HIM TOWARD THE BIG CHAIR BY THE FIRE AND SAT DOWN ON A STOOL AT THE OPPOSITE SIDE OF THE HEARTH HER KNEES DRAWN UP TOWARD CHIN LAUGHING LIKE A HAPPY LITTLE GIRL,SHE PUSHED HIM TOWARD THE BIG CHAIR BY THE FIRE AND SAT DOWN ON A STOOL AT THE OPPOSITE SIDE OF THE HEARTH HER KNEES DRAWN UP TO HER CHIN LAUGHING LIKE A HAPPY LITTLE GIRL,0.05555555555555555,TO
4446-2275-0008.flac,WHEN DID YOU COME BARTLEY AND HOW DID IT HAPPEN YOU HAVENT SPOKEN A WORD,WHEN DID YOU COME BARTLEY AND HOW DID IT HAPPEN YOU HAVENT SPOKEN A WORD,0.0,
4446-2275-0009.flac,I GOT IN ABOUT 10 MINUTES AGO,I GOT IN ABOUT TEN MINUTES AGO,0.14285714285714285,TEN 10
4446-2275-0010.flac,ALEXANDER LEANED FORWARD AND WARMED HIS HANDS BEFORE THE BLAZE,ALEXANDER LEANED FORWARD AND WARMED HIS HANDS BEFORE THE BLAZE,0.0,
4446-2275-0011.flac,BARTLEY BENT LOWERED OVER THE FIRE,BARTLEY BENT LOWER OVER THE FIRE,0.16666666666666666,LOWER LOWERED
4446-2275-0012.flac,SHE LOOKED AT HIS HEAVY SHOULDERS AND BIG DETERMINED HEAD THRUST FORWARD LIKE A CATAPULT IN LEASH,SHE LOOKED AT HIS HEAVY SHOULDERS AND BIG DETERMINED HEAD THRUST FORWARD LIKE A CATAPULT IN LEASH,0.0,
4446-2275-0013.flac,ILL DO ANYTHING YOU WISH ME TO BARTLEY SHE SAID TREMULOUSLY,ILL DO ANYTHING YOU WISH ME TO BARTLEY SHE SAID TREMULOUSLY,0.0,
4446-2275-0014.flac,I CANT STAND SEEING YOU MISERABLE,I CANT STAND SEEING YOU MISERABLE,0.0,
4446-2275-0015.flac,HE PULLED UP A WINDOW AS IF THE AIR WERE HEAVY,HE PULLED UP A WINDOW AS IF THE AIR WERE HEAVY,0.0,
4446-2275-0016.flac,HELL TO WATCH HIM FROM THE CORNER TREMBLING AND SCARCELY BREATHING DARK SHADOWS GROWING ABOUT HER EYES,HILDA WATCHED HIM FROM HER CORNER TREMBLING AND SCARCELY BREATHING DARK SHADOWS GROWING ABOUT HER EYES IT,0.29411764705882354,TO HELL HILDA WATCH WATCHED IT THE
4446-2275-0017.flac,BUT ITS WORSE NOW ITS UNBEARABLE,BUT ITS WORSE NOW ITS UNBEARABLE,0.0,
4446-2275-0018.flac,I GET NOTHING BUT MISERY OUT OF EITHER,I GET NOTHING BUT MISERY OUT OF EITHER,0.0,
4446-2275-0019.flac,THE WORLD IS ALL THERE JUST AS IT USED TO BE BUT I CANT GET ADDED ANYMORE,THE WORLD IS ALL THERE JUST AS IT USED TO BE BUT I CANT GET AT IT ANY MORE,0.21052631578947367,ADDED ANYMORE AT ANY MORE
4446-2275-0020.flac,IT WAS MYSELF I WAS DEFYING HILDA,IT WAS MYSELF I WAS DEFYING HILDA,0.0,
4446-2275-0021.flac,HELL JUST FACE QUIVERT BUT SHE WHISPERED YES I THINK IT MUST HAVE BEEN,HILDAS FACE QUIVERED BUT SHE WHISPERED YES I THINK IT MUST HAVE BEEN,0.23076923076923078,HILDAS JUST HELL QUIVERT QUIVERED
4446-2275-0022.flac,BUT WHY DIDNT YOU TELL ME WHEN YOU WERE HERE IN THE SUMMER,BUT WHY DIDNT YOU TELL ME WHEN YOU WERE HERE IN THE SUMMER,0.0,
4446-2275-0023.flac,ALEXANDER GROND I MEANT TO BUT SOMEHOW I COULDNT,ALEXANDER GROANED I MEANT TO BUT SOMEHOW I COULDNT,0.1111111111111111,GROND GROANED
4446-2275-0024.flac,SHE PRESSED HIS HAND GENTLY AND GRATITUDE,SHE PRESSED HIS HAND GENTLY IN GRATITUDE,0.14285714285714285,IN AND
4446-2275-0025.flac,WERENT YOU HAPPY THEN AT ALL,WERENT YOU HAPPY THEN AT ALL,0.0,
4446-2275-0026.flac,SHE CLOSED HER EYES AND TOOK A DEEP BREATH AS IF TO DRAW IN AGAIN THE FRAGRANCE OF THOSE DAYS,SHE CLOSED HER EYES AND TOOK A DEEP BREATH AS IF TO DRAW IN AGAIN THE FRAGRANCE OF THOSE DAYS,0.0,
4446-2275-0027.flac,HE MOVED UNEASILY AND IS CHAIRCREAT,HE MOVED UNEASILY AND HIS CHAIR CREAKED,0.42857142857142855,IS CREAKED CHAIR CHAIRCREAT HIS
4446-2275-0028.flac,YES YES SHE HURRIED PULLING HER HAND GENTLY AWAY FROM HIM,YES YES SHE HURRIED PULLING HER HAND GENTLY AWAY FROM HIM,0.0,
4446-2275-0029.flac,PLEASE TELL ME ONE THING BARTLEY AT LEAST TELL ME THAT YOU BELIEVE I THOUGHT I WAS MAKING YOU HAPPY,PLEASE TELL ME ONE THING BARTLEY AT LEAST TELL ME THAT YOU BELIEVE I THOUGHT I WAS MAKING YOU HAPPY,0.0,
4446-2275-0030.flac,YES HILDA I KNOW THAT HE SAID SIMPLY,YES HILDA I KNOW THAT HE SAID SIMPLY,0.0,
4446-2275-0031.flac,I UNDERSTAND BARTLEY I WAS WRONG,I UNDERSTAND BARTLEY I WAS WRONG,0.0,
4446-2275-0032.flac,BUT I DIDNT KNOW YOUVE ONLY TO TELL ME NOW,BUT I DIDNT KNOW YOUVE ONLY TO TELL ME NOW,0.0,
4446-2275-0033.flac,WHAT I MEAN IS THAT I WANT YOU TO PROMISE NEVER TO SEE ME AGAIN NO MATTER HOW OFTEN I CALM NO MATTER HOW HARD I BEG,WHAT I MEAN IS THAT I WANT YOU TO PROMISE NEVER TO SEE ME AGAIN NO MATTER HOW OFTEN I COME NO MATTER HOW HARD I BEG,0.037037037037037035,COME CALM
4446-2275-0034.flac,KEEP AWAY IF YOU WISH WHEN HAVE I EVER FOLLOWED YOU,KEEP AWAY IF YOU WISH WHEN HAVE I EVER FOLLOWED YOU,0.0,
4446-2275-0035.flac,ALEXANDER ROSE AND SHOOK HIMSELF ANGRILY YES I KNOW IM COWARDLY,ALEXANDER ROSE AND SHOOK HIMSELF ANGRILY YES I KNOW IM COWARDLY,0.0,
4446-2275-0036.flac,HE TOOK A ROUGHLY IN HIS ARMS DO YOU KNOW WHAT I MEAN,HE TOOK HER ROUGHLY IN HIS ARMS DO YOU KNOW WHAT I MEAN,0.07692307692307693,A HER
4446-2275-0037.flac,OH BARTLEY WHAT AM I TO DO,OH BARTLEY WHAT AM I TO DO,0.0,
4446-2275-0038.flac,I WILL ASK THE LEAST IMAGINABLE BUT I MUST HAVE SOMETHING,I WILL ASK THE LEAST IMAGINABLE BUT I MUST HAVE SOMETHING,0.0,
4446-2275-0039.flac,I MUST KNOW ABOUT YOU,I MUST KNOW ABOUT YOU,0.0,
4446-2275-0040.flac,THE SIDE OF YOU BARTLEY TO SEE YOU LIVING AND HAPPY AND SUCCESSFUL CAN I NEVER MAKE YOU UNDERSTAND WHAT THAT MEANS TO ME,THE SIGHT OF YOU BARTLEY TO SEE YOU LIVING AND HAPPY AND SUCCESSFUL CAN I NEVER MAKE YOU UNDERSTAND WHAT THAT MEANS TO ME,0.041666666666666664,SIDE SIGHT
4446-2275-0041.flac,YOU SEE LOVING SOMEONE AS I LOVE YOU MAKES THE WHOLE WORLD DIFFERENT,YOU SEE LOVING SOME ONE AS I LOVE YOU MAKES THE WHOLE WORLD DIFFERENT,0.14285714285714285,ONE SOME SOMEONE
4446-2275-0042.flac,AND THEN YOU CAME BACK NOT CARING VERY MUCH BUT IT MADE NO DIFFERENCE,AND THEN YOU CAME BACK NOT CARING VERY MUCH BUT IT MADE NO DIFFERENCE,0.0,
4446-2275-0043.flac,BARTLEY BENT OVER AND TOOK HER IN HIS ARMS KISSING HER MOUTH AND HER WET TIRED EYES,BARTLEY BENT OVER AND TOOK HER IN HIS ARMS KISSING HER MOUTH AND HER WET TIRED EYES,0.0,
4446-2275-0044.flac,DONT CRY DONT CRY HE WHISPERED,DONT CRY DONT CRY HE WHISPERED,0.0,
4446-2275-0045.flac,WEVE TORTURED EACH OTHER ENOUGH FOR TONIGHT,WEVE TORTURED EACH OTHER ENOUGH FOR TONIGHT,0.0,
4507-16021-0000.flac,CHAPTER 1 ORIGIN,CHAPTER ONE ORIGIN,0.3333333333333333,ONE 1
4507-16021-0001.flac,IT ENGENDERS A WHOLE WORLD LA PAGRE FOR WHICH RED THEFT AND A HELL LA PAGRE FOR WHICH RED HUNGER,IT ENGENDERS A WHOLE WORLD LA PEGRE FOR WHICH READ THEFT AND A HELL LA PEGRENNE FOR WHICH READ HUNGER,0.2,RED READ PEGRENNE PEGRE PAGRE
4507-16021-0002.flac,THUS I DONT THIS IS THE MOTHER,THUS IDLENESS IS THE MOTHER,0.6,I IDLENESS DONT THIS
4507-16021-0003.flac,SHE HAS A SON THEFT AND A DAUGHTER HUNGER,SHE HAS A SON THEFT AND A DAUGHTER HUNGER,0.0,
4507-16021-0004.flac,WHAT IS SLANG,WHAT IS SLANG,0.0,
4507-16021-0005.flac,WE HAVE NEVER UNDERSTOOD THIS SORT OF OBJECTIONS,WE HAVE NEVER UNDERSTOOD THIS SORT OF OBJECTIONS,0.0,
4507-16021-0006.flac,SLANG IS ODIOUS,SLANG IS ODIOUS,0.0,
4507-16021-0007.flac,SLANG MAKES ONE SHUTTER,SLANG MAKES ONE SHUDDER,0.25,SHUDDER SHUTTER
4507-16021-0008.flac,WHO DENIES THAT OF COURSE IT DOES,WHO DENIES THAT OF COURSE IT DOES,0.0,
4507-16021-0009.flac,WHEN IT IS A QUESTION OF PROBING A WOUND A GOLF A SOCIETY SINCE WHEN HAS IT BEEN CONSIDERED WRONG TO GO TOO FAR TO GO TO THE BOTTOM,WHEN IT IS A QUESTION OF PROBING A WOUND A GULF A SOCIETY SINCE WHEN HAS IT BEEN CONSIDERED WRONG TO GO TOO FAR TO GO TO THE BOTTOM,0.034482758620689655,GOLF GULF
4507-16021-0010.flac,WE HAVE ALWAYS THOUGHT THAT IT WAS SOMETIMES A COURAGEOUS ACT AND AT LEAST A SIMPLE AND USEFUL DEED WHERE THE OF THE SYMPATHETIC ATTENTION WHICH DUTY ACCEPTED IN FULFILLED MERITS,WE HAVE ALWAYS THOUGHT THAT IT WAS SOMETIMES A COURAGEOUS ACT AND AT LEAST A SIMPLE AND USEFUL DEED WORTHY OF THE SYMPATHETIC ATTENTION WHICH DUTY ACCEPTED AND FULFILLED MERITS,0.1,WORTHY WHERE IN
4507-16021-0011.flac,WHY SHOULD ONE NOT EXPLORE EVERYTHING AND STUDY EVERYTHING,WHY SHOULD ONE NOT EXPLORE EVERYTHING AND STUDY EVERYTHING,0.0,
4507-16021-0012.flac,WHY SHOULD ONE HALT ON THE WAY,WHY SHOULD ONE HALT ON THE WAY,0.0,
4507-16021-0013.flac,NOTHING IS MORE LEGUBRIOUS THAN THE CONTEMPLATION THUS IN ITS NUDITY IN THE BROAD LIGHT OF THOUGHT OF THE HORRIBLE SWARMING OF SLAYING,NOTHING IS MORE LUGUBRIOUS THAN THE CONTEMPLATION THUS IN ITS NUDITY IN THE BROAD LIGHT OF THOUGHT OF THE HORRIBLE SWARMING OF SLANG,0.08695652173913043,LEGUBRIOUS LUGUBRIOUS SLAYING SLANG
4507-16021-0014.flac,NOW WHEN HAS HORROR EVER EXCLUDED STUDY,NOW WHEN HAS HORROR EVER EXCLUDED STUDY,0.0,
4507-16021-0015.flac,SINCE WHEN HAS MALADY BANISHED MEDICINE,SINCE WHEN HAS MALADY BANISHED MEDICINE,0.0,
4507-16021-0016.flac,CAN ONE IMAGINE A NATURALIST REFUSING TO STUDY THE VIPER THE BAT THE SCORPION THE CENTIPEDE THE TURANJULA AND ONE WHO WOULD CAST THEM BACK INTO THEIR DARKNESS SAYING OH HOW UGLY THAT IS,CAN ONE IMAGINE A NATURALIST REFUSING TO STUDY THE VIPER THE BAT THE SCORPION THE CENTIPEDE THE TARANTULA AND ONE WHO WOULD CAST THEM BACK INTO THEIR DARKNESS SAYING OH HOW UGLY THAT IS,0.029411764705882353,TARANTULA TURANJULA
4507-16021-0017.flac,HE WOULD BE LIKE A PHYLOGIST REFUSING TO EXAMINE A FACT IN LANGUAGE IF PHILOSOPHER HESITATING TO SCRUTINIZE A FACT IN HUMANITY,HE WOULD BE LIKE A PHILOLOGIST REFUSING TO EXAMINE A FACT IN LANGUAGE A PHILOSOPHER HESITATING TO SCRUTINIZE A FACT IN HUMANITY,0.09090909090909091,IF PHILOLOGIST PHYLOGIST
4507-16021-0018.flac,WHAT IS SLANG PROPERLY SPEAKING,WHAT IS SLANG PROPERLY SPEAKING,0.0,
4507-16021-0019.flac,IT IS THE LANGUAGE OF RIGHTEOUSNESS,IT IS THE LANGUAGE OF WRETCHEDNESS,0.16666666666666666,RIGHTEOUSNESS WRETCHEDNESS
4507-16021-0020.flac,WE MAY BE STOPPED THE FACT MAY BE PUT TO US IN GENERAL TERMS WHICH IS ONE WAY OF ATTENUATING IT WE MAY BE TOLD THAT ALL TRADES PROFESSIONS IT MAY BE ADDED ALL THE ACCIDENTS OF THE SOCIAL HIERARCHY AND ALL FORMS OF INTELLIGENCE HAVE THEIR OWN SLANG,WE MAY BE STOPPED THE FACT MAY BE PUT TO US IN GENERAL TERMS WHICH IS ONE WAY OF ATTENUATING IT WE MAY BE TOLD THAT ALL TRADES PROFESSIONS IT MAY BE ADDED ALL THE ACCIDENTS OF THE SOCIAL HIERARCHY AND ALL FORMS OF INTELLIGENCE HAVE THEIR OWN SLANG,0.0,
4507-16021-0021.flac,THE PAINTER WHO SAYS MY GRINDER THE NOTARY WHO SAYS MY SKIP THE GUTTER THE HAIRDRESSER WHO SAYS MY MEALY BACK THE COBBLER WHO SAYS MY CUB TALKS SLANG,THE PAINTER WHO SAYS MY GRINDER THE NOTARY WHO SAYS MY SKIP THE GUTTER THE HAIRDRESSER WHO SAYS MY MEALYBACK THE COBBLER WHO SAYS MY CUB TALKS SLANG,0.07142857142857142,BACK MEALY MEALYBACK
4507-16021-0022.flac,THERE IS THE SLANG OF THE AFFECTED LADY AS WELL AS OF THE PRESS USES,THERE IS THE SLANG OF THE AFFECTED LADY AS WELL AS OF THE PRECIEUSES,0.14285714285714285,PRESS USES PRECIEUSES
4507-16021-0023.flac,THE SUGAR MANUFACTURER WHO SAYS LOAF CLARIFIED LUMPS BASTARD COMMON BURNT THIS HONEST MANUFACTURER TALKS SLANG,THE SUGAR MANUFACTURER WHO SAYS LOAF CLARIFIED LUMPS BASTARD COMMON BURNT THIS HONEST MANUFACTURER TALKS SLANG,0.0,
4507-16021-0024.flac,ALGEBRA MEDICINE BOTANY HAVE EACH THEIR SLANG,ALGEBRA MEDICINE BOTANY HAVE EACH THEIR SLANG,0.0,
4507-16021-0025.flac,TO MEET THE NEEDS OF THIS CONFLICT READ WITNESS HAS INVENTED A LANGUAGE OF COMBAT WHICH IS SLANG,TO MEET THE NEEDS OF THIS CONFLICT WRETCHEDNESS HAS INVENTED A LANGUAGE OF COMBAT WHICH IS SLANG,0.11764705882352941,WITNESS READ WRETCHEDNESS
4507-16021-0026.flac,TO KEEP AFLOAT AND TO RESCUE FROM OBLIVION TO HOLD ABOVE THE GOOF WHERE IT BUT A FRAGMENT OF SOME LANGUAGE WHICH MAN HAS SPOKEN AND WHICH WOULD OTHERWISE BE LOST THAT IS TO SAY ONE OF THE ELEMENTS GOOD OR BAD OF WHICH CIVILIZATION IS COMPOSED OR BY WHICH IT IS COMPLICATED TO EXTEND THE RECORDS OF SOCIAL OBSERVATION IS TO SERVE CIVILIZING,TO KEEP AFLOAT AND TO RESCUE FROM OBLIVION TO HOLD ABOVE THE GULF WERE IT BUT A FRAGMENT OF SOME LANGUAGE WHICH MAN HAS SPOKEN AND WHICH WOULD OTHERWISE BE LOST THAT IS TO SAY ONE OF THE ELEMENTS GOOD OR BAD OF WHICH CIVILIZATION IS COMPOSED OR BY WHICH IT IS COMPLICATED TO EXTEND THE RECORDS OF SOCIAL OBSERVATION IS TO SERVE CIVILIZATION ITSELF,0.06153846153846154,GOOF WERE WHERE ITSELF CIVILIZING GULF
4507-16021-0027.flac,FINISH AND VERY GOOD,PHOENICIAN VERY GOOD,0.6666666666666666,FINISH PHOENICIAN AND
4507-16021-0028.flac,EVEN DIALECT LET THAT PASS,EVEN DIALECT LET THAT PASS,0.0,
4507-16021-0029.flac,TO THIS WE REPLY IN ONE WORD ONLY,TO THIS WE REPLY IN ONE WORD ONLY,0.0,
4507-16021-0030.flac,ASSUREDLY IF THE TONGUE WHICH A NATION OR A PROVINCE HAS SPOKEN IS WORTHY OF INTEREST THE LANGUAGE WHICH HAS BEEN SPOKEN BY A MISERY IS STILL MORE WORTHY OF ATTENTION AND STUDY,ASSUREDLY IF THE TONGUE WHICH A NATION OR A PROVINCE HAS SPOKEN IS WORTHY OF INTEREST THE LANGUAGE WHICH HAS BEEN SPOKEN BY A MISERY IS STILL MORE WORTHY OF ATTENTION AND STUDY,0.0,
4507-16021-0031.flac,AND THEN WE INSIST UPON IT THE STUDY OF SOCIAL DEFORMITIES AND INFORMITIES AND THE TASK OF POINTING THEM OUT WITH THE VIEW TO REMEDY IS NOT A BUSINESS IN WHICH CHOICES PERMITTED,AND THEN WE INSIST UPON IT THE STUDY OF SOCIAL DEFORMITIES AND INFIRMITIES AND THE TASK OF POINTING THEM OUT WITH A VIEW TO REMEDY IS NOT A BUSINESS IN WHICH CHOICE IS PERMITTED,0.11764705882352941,CHOICE INFIRMITIES INFORMITIES CHOICES
4507-16021-0032.flac,HE MUST DESCEND WITH HIS HEART FULL OF CHARITY AND SEVERITY AT THE SAME TIME AS A BROTHER AND AS A JUDGE TWO THOSE IMPENETRABLE CASEMATES WHO ARE CRAWL PELL NOW THOSE WHO BLEED AND THOSE WHO DEAL THE BLOW THOSE WHO REAP IN THOSE WHO CURSE THOSE WHO FAST AND THOSE WHO DEVOUR THOSE WHO ENDURE EVIL AND THOSE WHO INFLICT IT,HE MUST DESCEND WITH HIS HEART FULL OF CHARITY AND SEVERITY AT THE SAME TIME AS A BROTHER AND AS A JUDGE TO THOSE IMPENETRABLE CASEMATES WHERE CRAWL PELL MELL THOSE WHO BLEED AND THOSE WHO DEAL THE BLOW THOSE WHO WEEP AND THOSE WHO CURSE THOSE WHO FAST AND THOSE WHO DEVOUR THOSE WHO ENDURE EVIL AND THOSE WHO INFLICT IT,0.0967741935483871,TWO WHERE ARE WEEP NOW TO REAP MELL IN
4507-16021-0033.flac,DO WE REALLY KNOW THE MOUNTAIN WELL WHEN WE ARE NOT ACQUAINTED WITH THE CAVERN,DO WE REALLY KNOW THE MOUNTAIN WELL WHEN WE ARE NOT ACQUAINTED WITH THE CAVERN,0.0,
4507-16021-0034.flac,THEY CONSTITUTE TWO DIFFERENT ORDERS OF FACTS WHICH CORRESPOND TO EACH OTHER WHICH ARE ALWAYS INTERLACED AND WHICH OFTEN BRING FORTH RESULTS,THEY CONSTITUTE TWO DIFFERENT ORDERS OF FACTS WHICH CORRESPOND TO EACH OTHER WHICH ARE ALWAYS INTERLACED AND WHICH OFTEN BRING FORTH RESULTS,0.0,
4507-16021-0035.flac,TRUE HISTORY BEING A MIXTURE OF ALL THINGS THE TRUE HISTORY IN MINGLES IN EVERYTHING,TRUE HISTORY BEING A MIXTURE OF ALL THINGS THE TRUE HISTORIAN MINGLES IN EVERYTHING,0.14285714285714285,HISTORIAN
4507-16021-0036.flac,THATS FORM ONE OF THESE AND IDEAS THE OTHER,FACTS FORM ONE OF THESE AND IDEAS THE OTHER,0.1111111111111111,THATS FACTS
4507-16021-0037.flac,THERE IT CLOTHES ITSELF IN WORD MASKS IN METAPHOR RAGS,THERE IT CLOTHES ITSELF IN WORD MASKS IN METAPHOR RAGS,0.0,
4507-16021-0038.flac,IN THIS GUYS IT BECOMES HORRIBLE,IN THIS GUISE IT BECOMES HORRIBLE,0.16666666666666666,GUYS GUISE
4507-16021-0039.flac,ONE PROCEEDS WITHOUT UNDERSTANDING IT A HIDEOUS MURMUR SOUNDING ALMOST LIKE HUMAN ACCENTS BUT MORE NEARLY RESEMBLING A HOWL THAN AN ARTICULATE WORD,ONE PERCEIVES WITHOUT UNDERSTANDING IT A HIDEOUS MURMUR SOUNDING ALMOST LIKE HUMAN ACCENTS BUT MORE NEARLY RESEMBLING A HOWL THAN AN ARTICULATE WORD,0.043478260869565216,PROCEEDS PERCEIVES
4507-16021-0040.flac,ONE THINKS ONE HEARS HYDROS TALKING,ONE THINKS ONE HEARS HYDRAS TALKING,0.16666666666666666,HYDROS HYDRAS
4507-16021-0041.flac,IT IS UNINTELLIGIBLE IN THE DARK,IT IS UNINTELLIGIBLE IN THE DARK,0.0,
4507-16021-0042.flac,IT IS BLACK IN MISFORTUNE IT IS BLACK OR STILL IN CRIME THESE TWO BLACKNESSES AMALGAMATED COMPOST SLING,IT IS BLACK IN MISFORTUNE IT IS BLACKER STILL IN CRIME THESE TWO BLACKNESSES AMALGAMATED COMPOSE SLANG,0.23529411764705882,OR BLACKER COMPOST SLANG SLING COMPOSE
4507-16021-0043.flac,THE EARTH IS NOT DEVOID OF RESEMBLANCE TO A JAIL,THE EARTH IS NOT DEVOID OF RESEMBLANCE TO A JAIL,0.0,
4507-16021-0044.flac,LOOK CLOSELY AT LIFE,LOOK CLOSELY AT LIFE,0.0,
4507-16021-0045.flac,IT IS SO MADE THAT EVERYWHERE WE FEEL THE SENSE OF PUNISHMENT,IT IS SO MADE THAT EVERYWHERE WE FEEL THE SENSE OF PUNISHMENT,0.0,
4507-16021-0046.flac,EACH DAY HAS ITS OWN GREAT GRIEF FOR ITS LITTLE CARE,EACH DAY HAS ITS OWN GREAT GRIEF OR ITS LITTLE CARE,0.09090909090909091,OR FOR
